"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2022","SC","South Carolina","Piedmont Reproductive Endocrinology Group, PA","John E. Nichols, MD","17 Caledon Ct, Suite C","Greenville","29615","(864) 232-7734","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","10","TOP01","ST11","POINT (-82.3396 34.8631)"
"2022","SC","South Carolina","Piedmont Reproductive Endocrinology Group, PA","John E. Nichols, MD","17 Caledon Ct, Suite C","Greenville","29615","(864) 232-7734","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","10","TOP01","ST12","POINT (-82.3396 34.8631)"
"2022","SC","South Carolina","Piedmont Reproductive Endocrinology Group, PA","John E. Nichols, MD","17 Caledon Ct, Suite C","Greenville","29615","(864) 232-7734","Open","Clinic Services & Profile","Gestational carrier services","Yes","10","TOP01","ST13","POINT (-82.3396 34.8631)"
"2022","SC","South Carolina","Piedmont Reproductive Endocrinology Group, PA","John E. Nichols, MD","17 Caledon Ct, Suite C","Greenville","29615","(864) 232-7734","Open","Clinic Services & Profile","SART member","Yes","10","TOP01","ST14","POINT (-82.3396 34.8631)"
"2022","SC","South Carolina","Piedmont Reproductive Endocrinology Group, PA","John E. Nichols, MD","17 Caledon Ct, Suite C","Greenville","29615","(864) 232-7734","Open","Clinic Services & Profile","Verified lab accreditation","Yes","10","TOP01","ST15","POINT (-82.3396 34.8631)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Total cycles","279","12","TOP01","ST01","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Fertility preservation cycles","15","12","TOP01","ST02","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Pregnancies","49","12","TOP01","ST03","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Deliveries","38","12","TOP01","ST04","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Total infants born","42","12","TOP01","ST05","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Donor egg services","Yes","12","TOP01","ST09","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Donated embryo services","Yes","12","TOP01","ST10","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","12","TOP01","ST11","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","12","TOP01","ST12","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Gestational carrier services","Yes","12","TOP01","ST13","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","SART member","Yes","12","TOP01","ST14","POINT (-119.703 34.4331)"
"2022","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Verified lab accreditation","Yes","12","TOP01","ST15","POINT (-119.703 34.4331)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Total cycles","666","13","TOP01","ST01","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Fertility preservation cycles","22","13","TOP01","ST02","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Pregnancies","166","13","TOP01","ST03","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Deliveries","140","13","TOP01","ST04","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Total infants born","145","13","TOP01","ST05","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Donor egg services","Yes","13","TOP01","ST09","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Donated embryo services","Yes","13","TOP01","ST10","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","13","TOP01","ST11","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","13","TOP01","ST12","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Gestational carrier services","Yes","13","TOP01","ST13","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","SART member","Yes","13","TOP01","ST14","POINT (-117.152 32.8015)"
"2022","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Verified lab accreditation","Yes","13","TOP01","ST15","POINT (-117.152 32.8015)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Total cycles","1436","14","TOP01","ST01","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Fertility preservation cycles","98","14","TOP01","ST02","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Pregnancies","294","14","TOP01","ST03","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Deliveries","248","14","TOP01","ST04","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Total infants born","273","14","TOP01","ST05","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Donor egg services","Yes","14","TOP01","ST09","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Donated embryo services","Yes","14","TOP01","ST10","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","14","TOP01","ST11","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","14","TOP01","ST12","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Gestational carrier services","Yes","14","TOP01","ST13","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","SART member","Yes","14","TOP01","ST14","POINT (-87.9783 41.8454)"
"2022","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Verified lab accreditation","Yes","14","TOP01","ST15","POINT (-87.9783 41.8454)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Total cycles","576","15","TOP01","ST01","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Fertility preservation cycles","39","15","TOP01","ST02","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Pregnancies","174","15","TOP01","ST03","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Deliveries","145","15","TOP01","ST04","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Total infants born","148","15","TOP01","ST05","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Donor egg services","No","15","TOP01","ST09","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Donated embryo services","No","15","TOP01","ST10","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Embryo cryopreservation services","Yes","15","TOP01","ST11","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Egg cryopreservation services","Yes","15","TOP01","ST12","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Gestational carrier services","No","15","TOP01","ST13","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","SART member","Yes","15","TOP01","ST14","POINT (-77.0935 39.0018)"
"2022","MD","Maryland","Shady Grove Fertility-Walter Reed, Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Verified lab accreditation","Yes","15","TOP01","ST15","POINT (-77.0935 39.0018)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Total cycles","804","16","TOP01","ST01","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Fertility preservation cycles","67","16","TOP01","ST02","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Pregnancies","260","16","TOP01","ST03","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Deliveries","220","16","TOP01","ST04","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Total infants born","228","16","TOP01","ST05","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Donor egg services","Yes","16","TOP01","ST09","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Donated embryo services","No","16","TOP01","ST10","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","16","TOP01","ST11","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","16","TOP01","ST12","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Gestational carrier services","Yes","16","TOP01","ST13","POINT (-111.826 40.7552)"
"2022","UT","Utah","Utah Center for Reproductive Medicine","Megan Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","SART member","Yes","16","TOP01","ST14","POINT (-111.826 40.7552)"
