"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2021","CT","Connecticut","New England Fertility Institute","Gad Lavy, MD","1275 Summer St, Suite 201","Stamford","06905","(203) 325-3200","Open","Clinic Services & Profile","Donor egg services","Yes","315","TOP01","ST09","POINT (-73.5415 41.062)"
"2021","CO","Colorado","Rocky Mountain Fertility Center","Deborah L. Smith, MD","12770 Lynnfield Dr","Englewood","80112","(303) 999-3877","Open","Clinic Services & Profile","Fertility preservation cycles","8","299","TOP01","ST02","POINT (-104.842 39.5367)"
"2021","CA","California","West Coast Fertility Center","Vitaly A. Kushnir, MD","11160 Warner Ave, Suite 411","Fountain Valley","92708","(714) 513-1399","Open","Clinic Services & Profile","Donor egg services","Yes","84","TOP01","ST09","POINT (-117.934 33.7155)"
"2021","TX","Texas","Fora Fertility, PLLC","Amanda Skillern, MD","715 W. 34th St","Austin","78705","(512) 956-5006","Open","Clinic Services & Profile","Total cycles","526","843","TOP01","ST01","POINT (-97.7427 30.3015)"
"2021","OR","Oregon","The Fertility Center of Oregon","Douglas J. Austin, MD","590 Country Club Pkwy, Suite A","Eugene","97401","(541) 272-6266","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","411","TOP01","ST11","POINT (-123.092 44.0639)"
"2021","FL","Florida","Center for Reproductive Medicine, PA","Randall A. Loy, MD","1500 S. Orlando Ave, Suite 200","Winter Park","32789","(407) 740-0909","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","109","TOP01","ST12","POINT (-81.3646 28.5836)"
"2021","NY","New York","RMA Long Island IVF","Beth McAvey, MD","8 Corporate Center Dr, Suite 101","Melville","11747","(631) 752-0606","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","306","TOP01","ST12","POINT (-73.4075 40.7748)"
"2021","IL","Illinois","Chicago IVF","Joel G. Brasch, MD","5225 Old Orchard Rd, Suite 21","Skokie","60077","(847) 213-5064","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","323","TOP01","ST11","POINT (-87.7584 42.0619)"
"2021","CA","California","Kindbody Silicon Valley","Lynn M. Westphal, MD","4756 El Camino Real","Los Altos","94022","(650) 445-4724","Open","Clinic Services & Profile","Donated embryo services","No","870","TOP01","ST10","POINT (-122.1113 37.3997)"
"2021","WA","Washington","ORM Fertility Bellevue","Elizabeth A. Barbieri, MD","1370 116th Ave N.E., Suite 100","Bellevue","98004","(425) 458-2622","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","826","TOP01","ST12","POINT (-122.184 47.6219)"
"2021","UT","Utah","Conceptions Fertility Center","Andrew K. Moore, MD","1900 N. State St, Suite 105","Provo","84604","(801) 655-5245","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","833","TOP01","ST11","POINT (-111.676 40.2603)"
"2021","CA","California","HRC Fertility-Pasadena","John G. Wilcox, MD","55 S. Lake Ave, 9th Floor","Pasadena","91101","(626) 440-9161","Open","Clinic Services & Profile","Fertility preservation cycles","742","477","TOP01","ST02","POINT (-118.133 34.1449)"
"2021","PA","Pennsylvania","AHN Center for Reproductive Medicine","Lori Homa, MD","9335 McKnight Rd, Suite 240","Pittsburgh","15237","(412) 847-1166","Open","Clinic Services & Profile","Donor egg services","Yes","628","TOP01","ST09","POINT (-80.0249 40.5738)"
"2021","FL","Florida","Specialists in Reproductive Medicine & Surgery, PA, Embryo Donation International, PL","Craig R. Sweet, MD","12611 World Plaza Ln, Bldg 53","Fort Myers","33907","(239) 275-8118","Open","Clinic Services & Profile","Donor egg services","Yes","87","TOP01","ST09","POINT (-81.8778 26.5597)"
"2021","ME","Maine","Boston IVF, LLC The Maine Center","Benjamin M. Lannon, MD","778 Main St, Suite 2","South Portland","04106","(207) 358-7600","Open","Clinic Services & Profile","Pregnancies","243","103","TOP01","ST03","POINT (-70.3087 43.6166)"
"2021","NV","Nevada","The Nevada Center for Reproductive Medicine","Scott J. Whitten, MD","645 Sierra Rose Dr, Suite 205","Reno","89511","(775) 828-1200","Open","Clinic Services & Profile","Total cycles","717","304","TOP01","ST01","POINT (-119.798 39.4746)"
"2021","UT","Utah","Utah Fertility Center","Shawn E. Gurtcheff, MD","1446 W. Pleasant Grove Blvd","Pleasant Grove","84062","(801) 785-5100","Open","Clinic Services & Profile","Pregnancies","1202","433","TOP01","ST03","POINT (-111.761 40.3605)"
"2021","TN","Tennessee","Southeastern Center for Fertility and Reproductive Surgery, PLLC","John D. Gordon, MD","11126 Kingston Pike","Knoxville","37934","(865) 777-0088","Open","Clinic Services & Profile","Verified lab accreditation","Yes","436","TOP01","ST15","POINT (-84.1503 35.8858)"
"2021","CA","California","University Fertility Center","Omid A. Khorram, MD, PHD","23550 Hawthorne Blvd, Suite 210","Torrance","90505","(310) 378-7445","Open","Clinic Services & Profile","Total cycles","294","27","TOP01","ST01","POINT (-118.35 33.8119)"
"2021","FL","Florida","Specialists in Reproductive Medicine & Surgery, PA, Embryo Donation International, PL","Craig R. Sweet, MD","12611 World Plaza Ln, Bldg 53","Fort Myers","33907","(239) 275-8118","Open","Clinic Services & Profile","Verified lab accreditation","Yes","87","TOP01","ST15","POINT (-81.8778 26.5597)"
"2021","TN","Tennessee","Nashville Fertility Center","George A. Hill, MD","345 23rd Ave North, Suite 401","Nashville","37203","(615) 321-4740","Open","Clinic Services & Profile","Deliveries","361","258","TOP01","ST04","POINT (-86.8096 36.155)"
"2021","CO","Colorado","Colorado Center for Reproductive Medicine","William B. Schoolcraft, MD","10290 RidgeGate Cir","Lone Tree","80124","(303) 788-8300","Open","Clinic Services & Profile","Donated embryo services","Yes","49","TOP01","ST10","POINT (-104.875 39.5293)"
"2021","NE","Nebraska","Reproductive Health Specialists","Carolyn M. Doherty, MD","717 N. 190th Plaza, Suite 2500","Elkhorn","68022","(402) 815-1915","Open","Clinic Services & Profile","Verified lab accreditation","Yes","363","TOP01","ST15","POINT (-96.2125 41.2646)"
"2021","CA","California","Lane Fertility Institute","Danielle E. Lane, MD","101 Rowland Way, Suite 305","Novato","94945","(415) 893-0391","Open","Clinic Services & Profile","Donor egg services","Yes","200","TOP01","ST09","POINT (-122.56 38.0973)"
"2021","CA","California","CCRM San Francisco, Bay Area Center for Reproductive Medicine, LLC (BACRM)","Salli Tazuke, MD","1060 Marsh Rd, 1st Floor","Menlo Park","94025","(650) 646-7500","Open","Clinic Services & Profile","Deliveries","201","804","TOP01","ST04","POINT (-122.183 37.4809)"
"2021","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Gestational carrier services","Yes","390","TOP01","ST13","POINT (-87.6208 41.8939)"
"2021","CA","California","California Dream Fertility Center","Fangyin Meng, MD, PHD","113 Waterworks Way, Suite 110","Irvine","92618","(949) 336-4956","Open","Clinic Services & Profile","Verified lab accreditation","Yes","889","TOP01","ST15","POINT (-117.7633 33.6655)"
"2021","CA","California","Cedars Sinai Medical Center, Center for Fertility and Reproductive Medicine","Margareta D. Pisarska, MD","444 S. San Vicente Blvd, Suite 1002","Los Angeles","90048","(310) 423-9964","Open","Clinic Services & Profile","Donor egg services","Yes","316","TOP01","ST09","POINT (-118.375 34.0701)"
"2021","FL","Florida","New Leaders in Fertility & Endocrinology, LLC","Barry A. Ripps, MD","4400 Bayou Blvd, Suite 36","Pensacola","32503","(850) 857-3733","Open","Clinic Services & Profile","Gestational carrier services","No","55","TOP01","ST13","POINT (-87.204 30.4674)"
"2021","NY","New York","Columbia University Fertility Center","Eric J. Forman, MD","5 Columbus Cir, PH Floor","New York","10019","(646) 756-8282","Open","Clinic Services & Profile","SART member","Yes","75","TOP01","ST14","POINT (-73.9815 40.7668)"
"2021","IL","Illinois","Chicago Infertility Associates, LTD","Ketan N. Jobanputra, MD","396 Remington Blvd, Suite 250","Bolingbrook","60440","(630) 759-2966","Open","Clinic Services & Profile","Pregnancies","*","100","TOP01","ST03","POINT (-88.0164 42.0047)"
"2021","CO","Colorado","Rocky Mountain Fertility Center","Deborah L. Smith, MD","12770 Lynnfield Dr","Englewood","80112","(303) 999-3877","Open","Clinic Services & Profile","Total infants born","53","299","TOP01","ST05","POINT (-104.842 39.5367)"
"2021","SC","South Carolina","Piedmont Reproductive Endocrinology Group, PA","John E. Nichols, MD","17 Caledon Ct, Suite C","Greenville","29615","(864) 232-7734","Open","Clinic Services & Profile","Gestational carrier services","Yes","10","TOP01","ST13","POINT (-82.3396 34.8631)"
"2021","CA","California","Pacific Reproductive Center","Rifaat Salem, MD, PHD","3720 Lomita Blvd, Suite 200","Torrance","90505","(310) 376-7000","Open","Clinic Services & Profile","Deliveries","90","188","TOP01","ST04","POINT (-118.35 33.8149)"
"2021","ID","Idaho","Idaho Center for Reproductive Medicine","Cristin C. Slater, MD","1000 E. Park Blvd, Suite 110","Boise","83712","(208) 342-5900","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","35","TOP01","ST11","POINT (-116.188 43.6032)"
"2021","SC","South Carolina","Fertility Center of the Carolinas, University Medical Group, Department of Obstetrics and Gynecology","Creighton E Likes, MD","890 W. Faris Rd, Suite 470","Greenville","29605","(864) 455-1600","Open","Clinic Services & Profile","Total infants born","120","41","TOP01","ST05","POINT (-82.4105 34.8175)"
"2021","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","704","TOP01","ST12","POINT (-86.1562 39.9423)"
"2021","MI","Michigan","Michigan Center for Fertility and Women's Health, PLC","Carole L. Kowalczyk, MD","4700 E. 13 Mile Rd","Warren","48092","(586) 576-0431","Open","Clinic Services & Profile","Fertility preservation cycles","14","318","TOP01","ST02","POINT (-83.0604 42.5202)"
"2021","OH","Ohio","University Hospitals Fertility Center","Rebecca Flyckt, MD","Kathy Risman Pavilion, 1000 Auburn Dr, Suite 310","Beachwood","44122","(216) 285-5028","Open","Clinic Services & Profile","Verified lab accreditation","Yes","331","TOP01","ST15","POINT (-81.495 41.4526)"
"2021","WA","Washington","Center for Reproductive Health","Edwin D. Robins, MD","201 W. North River Dr, Suite 100","Spokane","99201","(509) 462-7070","Open","Clinic Services & Profile","Donor egg services","Yes","371","TOP01","ST09","POINT (-117.414 47.6635)"
"2021","NJ","New Jersey","Reproductive Science Center of New Jersey","William Ziegler, DO","234 Industrial Way West, Suite A104","Eatontown","07724","(732) 918-2500","Open","Clinic Services & Profile","Donor egg services","Yes","239","TOP01","ST09","POINT (-74.0561 40.2765)"
"2021","CO","Colorado","Conceptions Reproductive Associates of Colorado","Mark R. Bush, MD","271 W. County Line Rd","Littleton","80129","(303) 794-0045","Open","Clinic Services & Profile","Total cycles","2335","91","TOP01","ST01","POINT (-104.993 39.5673)"
"2021","TX","Texas","Fertility Specialists of Texas, PLLC","Jerald S. Goldstein, MD","5757 Warren Pkwy, Suite 300","Frisco","75034","(214) 618-2044","Open","Clinic Services & Profile","Donated embryo services","Yes","480","TOP01","ST10","POINT (-96.8372 33.1056)"
"2021","PA","Pennsylvania","Main Line Fertility & Reproductive Medicine","Michael J. Glassner, MD","825 Old Lancaster Rd, Suite 170","Bryn Mawr","19010","(484) 380-4879","Open","Clinic Services & Profile","Pregnancies","492","167","TOP01","ST03","POINT (-75.3214 40.0205)"
"2021","IN","Indiana","Boston IVF Fertility Services at The Women's Hospital, LLC","Daniel W. Griffin, MD","4199 Gateway Blvd, Suite 2600","Newburgh","47630","(812) 842-4530","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","514","TOP01","ST12","POINT (-87.4475 37.9739)"
"2021","PA","Pennsylvania","AHN Center for Reproductive Medicine","Lori Homa, MD","9335 McKnight Rd, Suite 240","Pittsburgh","15237","(412) 847-1166","Open","Clinic Services & Profile","Total cycles","499","628","TOP01","ST01","POINT (-80.0249 40.5738)"
"2021","CA","California","Fertility Centers of Orange County","Wayne Lin, MD","17875 Von Karman Ave, Suite 480","Irvine","92614","(949) 387-3888","Open","Clinic Services & Profile","Deliveries","125","271","TOP01","ST04","POINT (-73.9735 40.7637)"
"2021","NY","New York","Mor Fertility","Amir Mor, MD, PHD","245 Fifth Ave","New York","10016","(646) 504-1672","Open","Clinic Services & Profile","Donated embryo services","Yes","873","TOP01","ST10","POINT (-73.9871 40.7444)"
"2021","CT","Connecticut","Yale Fertility Center","Emre Seli, MD","200 W. Campus Dr, 2nd Floor","Orange","06477","(877) 925-3483","Open","Clinic Services & Profile","Donor egg services","Yes","431","TOP01","ST09","POINT (-72.997 41.2538)"
"2021","KS","Kansas","Midwest Reproductive Center, PA","Dan L. Gehlbach, MD","Doctors Building 1, 20375 W. 151st St, Suite 403","Olathe","66061","(913) 780-4300","Open","Clinic Services & Profile","Deliveries","122","243","TOP01","ST04","POINT (-94.8245 38.8528)"
"2021","WA","Washington","Seattle Reproductive Medicine","Paul C. Lin, MD","1505 Westlake Ave North, Suite 400","Seattle","98109","(206) 301-5000","Open","Clinic Services & Profile","SART member","Yes","50","TOP01","ST14","POINT (-122.341 47.6326)"
"2021","KY","Kentucky","Fertility & Endocrine Associates, Louisville Reproductive Center","Miriam S. Krause, MD","4123 Dutchmans Ln, Suite 414","Louisville","40207","(502) 897-2144","Open","Clinic Services & Profile","Donated embryo services","Yes","281","TOP01","ST10","POINT (-85.6322 38.2354)"
"2021","NV","Nevada","Green Valley Fertility Partners","Jeffrey D. Fisch, MD","2510 Wigwam Pkwy, Suite 201","Henderson","89074","(702) 722-2229","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","501","TOP01","ST12","POINT (-115.098 36.0349)"
"2021","TX","Texas","Fertility and Advanced Reproductive Medicine","Orhan Bukulmez, MD","Outpatient Building, 1801 Inwood Rd, Suite 616","Dallas","75390","(214) 645-3858","Open","Clinic Services & Profile","Donated embryo services","No","238","TOP01","ST10","POINT (-96.8464 32.8161)"
"2021","NJ","New Jersey","South Jersey Fertility Center","Peter G. Van Deerlin, MD","400 Lippincott Dr, Suite 130","Marlton","08053","(856) 596-2233","Open","Clinic Services & Profile","Total infants born","238","43","TOP01","ST05","POINT (-74.9247 39.8847)"
"2021","IN","Indiana","Midwest Fertility Specialists","Matthew A. Will, MD","12188-A N. Meridian St, Suite 250","Carmel","46032","(317) 571-1637","Open","Clinic Services & Profile","Fertility preservation cycles","46","373","TOP01","ST02","POINT (-86.1588 39.967)"
"2021","AL","Alabama","Innovative Fertility Specialists","Nicholas A. Cataldo, MD","One Inverness Center Pkwy, Suite 210","Birmingham","35242","(205) 509-0700","Open","Clinic Services & Profile","Total cycles","54","881","TOP01","ST01","POINT (-86.7028 33.4236)"
"2021","CA","California","Palo Alto Medical Foundation","Mohammad M. Ezzati, MD","2581 Samaritan Dr, Suite 302","San Jose","95124","(800) 597-2234","Open","Clinic Services & Profile","Pregnancies","315","101","TOP01","ST03","POINT (-121.949 37.2531)"
"2021","NY","New York","Gold Coast IVF, Reproductive Medicine and Surgery Center","Steven F. Palter, MD","246 Crossways Park Dr West","Woodbury","11797","(516) 682-8900","Open","Clinic Services & Profile","SART member","Yes","78","TOP01","ST14","POINT (-73.4877 40.8043)"
"2021","NC","North Carolina","Duke Fertility Center, Duke University Medical Center","Shelby A. Neal, MD","5601 Arringdon Park Dr, Suite 210","Morrisville","27560","(919) 572-4673","Open","Clinic Services & Profile","Verified lab accreditation","Yes","333","TOP01","ST15","POINT (-78.9283 35.9224)"
"2021","IL","Illinois","University of Chicago Medicine Center for Reproductive Medicine and Fertility","A. Musa Zamah, MD, PHD","1101 S. Canal St, Suite 202A","Chicago","60607","(773) 702-6642","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","119","TOP01","ST12","POINT (-87.6389 41.8675)"
"2021","NC","North Carolina","Atlantic Reproductive Medicine Specialists, PA","Susannah D. Copland, MD","10208 Cerny St, Suite 306","Raleigh","27617","(919) 248-8777","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","155","TOP01","ST11","POINT (-78.8006 35.9016)"
